game_id,Away_def_rushing_1,Away_def_rushing_2,Away_def_rushing_3,Away_def_rushing_4,Away_def_rushing_5,Away_def_rushing_6,Away_def_rushing_7,Away_def_rushing_8,Away_def_rushing_9,Away_def_rushing_10,Away_def_rushing_11,Away_def_rushing_12,Away_def_rushing_13,Away_def_rushing_14,Away_def_rushing_15,Away_def_rushing_16,Away_def_rushing_17,Away_def_rushing_18,Away_def_rushing_19,Away_def_rushing_20,Away_def_rushing_21,Away_def_rushing_22,Away_def_rushing_23,Away_def_rushing_24,Away_def_rushing_25,Away_def_rushing_26
2009091305,493,161,3.0621118010000004,2339.0,4.744421907,14.52795031,8,15,1.875,-6.19526997,0.39959432,-0.012566471,0.4906299320000001,0.030425963,0.016227181,0.049689441,0.093167702,-0.038479938,0.655960499,0.004074289,0.444219067,0.001330549,0.53890777,1.107719518,0.002246896,0.006880245
2009092013,385,153,2.516339869,1688.0,4.384415584,11.03267974,7,16,2.285714286,-25.69313722,0.405194805,-0.066735421,0.450973541,0.041558442,0.018181818,0.045751634000000006,0.104575163,-0.16792900100000002,-0.405872414,-0.002652761,0.420779221,-0.001054214,0.466776878,2.049885073,0.005324377,0.013397942
2009091400,429,151,2.841059603,1860.0,4.335664336000002,12.31788079,10,10,1.0,-60.57493638,0.3473193470000001,-0.14120031800000002,0.401485538,0.023310023,0.023310023,0.066225166,0.066225166,-0.401158519,-0.5497902570000001,-0.003640995,0.389277389,-0.001281562,0.469865352,-0.779691644,-0.001817463,-0.005163521
2009091300,442,136,3.25,1893.0,4.28280543,13.91911765,15,12,0.8,-53.72689884,0.352941176,-0.12155407,0.421817953,0.027149321,0.033936652000000005,0.110294118,0.088235294,-0.3950507270000001,-1.32021882,-0.009707491,0.391402715,-0.00298692,0.424548584,-2.673782592,-0.006049282,-0.019660166
2009092007,415,170,2.441176471,1624.0,3.913253012,9.552941176000001,9,14,1.5555555559999998,-79.40357339,0.31084337300000003,-0.191333912,0.360975859,0.03373494,0.021686747000000003,0.052941176,0.082352941,-0.467079843,-1.527995313,-0.008988208000000001,0.34698795200000004,-0.003681916,0.396262629,-0.543959741,-0.001310746,-0.003199763
2009092000,424,147,2.8843537410000004,1723.0,4.063679245,11.72108844,13,11,0.846153846,-47.62267043,0.370283019,-0.112317619,0.41829222,0.025943396,0.030660377000000006,0.088435374,0.074829932,-0.323963744,-0.6180137929999999,-0.004204175,0.412735849,-0.00145758,0.460016092,-0.8197465079999999,-0.001933364,-0.005576507
2009092005,410,151,2.715231788,1822.0,4.443902439,12.06622517,7,21,3.0,14.08008072,0.387804878,0.03434166,0.523600808,0.051219512,0.017073171,0.046357616,0.139072848,0.093245568,0.691204039,0.00457751,0.424390244,0.001685864,0.555287668,3.825499115,0.009330486,0.025334431
2009091307,514,188,2.734042553,2529.0,4.920233463,13.45212766,6,19,3.166666667,-1.703805073,0.402723735,-0.003314796,0.497502898,0.036964981,0.011673152,0.031914894,0.10106383,-0.009062793,1.518838217,0.008078927,0.439688716,0.002954938,0.579402622,5.18410299,0.010085803,0.027575016
2009092012,369,156,2.365384615,1335.0,3.617886179,8.557692308,11,6,0.545454545,-78.59244375,0.325203252,-0.212987652,0.35448294700000005,0.016260163,0.029810298,0.07051282099999999,0.038461538,-0.503797716,-1.604430751,-0.010284813,0.338753388,-0.004348051,0.381232587,-4.141651912,-0.011223988999999998,-0.026549051
2009091310,431,151,2.854304636,1965.0,4.559164733,13.01324503,3,20,6.666666667,30.51269158,0.431554524,0.070795108,0.54922668,0.046403712,0.006960556999999999,0.01986755,0.132450331,0.202070805,1.792442716,0.011870482,0.443155452,0.0041588,0.609828831,6.758316011000002,0.015680548,0.04475706
2009091302,457,165,2.76969697,2045.0,4.474835886,12.39393939,10,14,1.4,-36.95847796,0.393873085,-0.080871943,0.442547228,0.030634573,0.021881838,0.060606061,0.084848485,-0.223990776,-0.517073388,-0.003133778,0.417943107,-0.001131452,0.469865111,-1.091281996,-0.002387926,-0.00661383
2009092011,365,143,2.552447552,1441.0,3.947945205,10.07692308,4,7,1.75,-19.23355765,0.342465753,-0.052694679,0.461235217,0.019178082,0.010958903999999998,0.027972028,0.048951049,-0.13450040300000002,-1.09354189,-0.007647146,0.37260274,-0.002996005,0.439245336,-0.686482479,-0.001880774,-0.004800577
2009091312,429,154,2.785714286,1863.0,4.342657343,12.0974026,6,17,2.833333333,-15.77736485,0.384615385,-0.036777074,0.473994282,0.03962704,0.013986014,0.038961039,0.11038961,-0.102450421,0.614767287,0.003991995,0.421911422,0.001433024,0.53408395,0.687291485,0.0016020779999999998,0.004462932
2009091301,450,153,2.9411764710000003,2084.0,4.631111111,13.62091503,13,12,0.923076923,-28.50840654,0.375555556,-0.063352015,0.457064387,0.026666667,0.028888889,0.08496732,0.078431373,-0.186329454,0.041705637,0.000273,0.411111111,9.27e-05,0.5024350870000001,0.480138687,0.001066975,0.003138161
2009091303,461,143,3.223776224,2057.0,4.462039046,14.38461538,6,10,1.666666667,-12.73609992,0.405639913,-0.027627115,0.477157531,0.021691974,0.013015184,0.041958042,0.06993007,-0.089063636,-0.224632244,-0.001570855,0.405639913,-0.000487,0.484499136,1.364596006,0.002960078,0.009542629
2009091309,440,146,3.01369863,2014.0,4.577272727,13.79452055,11,15,1.363636364,-11.81286392,0.377272727,-0.026847418,0.480571976,0.034090909,0.025,0.075342466,0.102739726,-0.080910027,0.312979598,0.002143696,0.415909091,0.000711,0.520340421,1.7174246480000002,0.003903238,0.011763183
2009091311,435,162,2.685185185,2029.0,4.664367816,12.52469136,10,19,1.9,-37.43441769,0.377011494,-0.086056133,0.444102262,0.043678160999999986,0.022988506,0.061728395,0.117283951,-0.231076652,0.083657963,0.000516,0.434482759,0.000192,0.5060191270000001,-0.401512299,-0.000923,-0.002478471
2009092010,389,152,2.559210526,1603.0,4.120822622,10.54605263,8,13,1.625,-37.09466596,0.388174807,-0.095359038,0.43086215,0.033419023,0.020565553,0.052631579000000005,0.08552631599999999,-0.244043855,-1.341724929,-0.008827138,0.419023136,-0.003449164,0.407531242,-5.320513566,-0.013677413,-0.035003379
2009091000,529,167,3.1676646710000003,2517.0,4.758034026,15.07185629,12,24,2.0,-3.621119945,0.379962193,-0.006845217,0.495399544,0.04536862,0.02268431,0.071856287,0.143712575,-0.021683353,0.920524283,0.005512121,0.440453686,0.0017401220000000002,0.547959073,4.2556500810000015,0.008044707,0.025482935
2009092001,420,167,2.51497006,1856.0,4.419047619,11.11377246,7,18,2.571428571,-50.91651701,0.328571429,-0.121229802,0.417467063,0.042857143,0.016666667,0.041916168,0.107784431,-0.304889323,-0.620345765,-0.003714645,0.364285714,-0.001477014,0.455439486,1.177238717,0.0028029490000000003,0.007049334
2009092013,385,153,2.516339869,1688.0,4.384415584,11.03267974,7,16,2.285714286,-25.69313722,0.405194805,-0.066735421,0.450973541,0.041558442,0.018181818,0.045751634000000006,0.104575163,-0.16792900100000002,-0.405872414,-0.002652761,0.420779221,-0.001054214,0.466776878,2.049885073,0.005324377,0.013397942
